feedback_id,customer_id,rating,complaint_type,feedback_date
3784,1270,1,Poor App Experience,2026-01-06
3785,324,1,Port Not Working,2026-04-23
3786,1888,4,Slow Charging,2025-07-24
3787,1502,1,Poor App Experience,2025-06-02
3788,1651,1,Poor App Experience,2025-12-29
3789,700,3,No Complaint,2025-08-12
3790,841,5,No Complaint,2026-04-19
3791,1496,2,Long Wait Time,2025-08-24
3792,877,5,Slow Charging,2025-08-29
3793,1174,3,No Complaint,2026-03-22
3794,1746,4,No Complaint,2025-10-02
3795,1567,3,No Complaint,2025-12-11
3796,488,3,No Complaint,2025-10-14
3797,1971,3,Slow Charging,2025-11-18
3798,1532,5,Slow Charging,2025-10-29
3799,733,2,Payment Failure,2026-01-03
3800,727,3,Slow Charging,2025-10-01
3801,1774,5,No Complaint,2025-12-22
3802,1706,2,Poor App Experience,2025-06-17
3803,188,5,No Complaint,2026-04-06
3804,1003,4,Slow Charging,2025-12-23
3805,1803,2,Slow Charging,2025-12-25
3806,64,2,Payment Failure,2026-04-28
3807,939,2,Poor App Experience,2025-05-30
3808,739,5,Slow Charging,2025-08-27
3809,871,4,No Complaint,2025-06-02
3810,642,2,Port Not Working,2025-06-05
3811,665,5,Slow Charging,2026-01-09
3812,554,2,Slow Charging,2025-10-09
3813,1130,4,No Complaint,2025-08-19
3814,1012,5,No Complaint,2025-11-24
3815,1556,4,Slow Charging,2025-12-27
3816,833,1,Slow Charging,2025-11-28
3817,465,1,Port Not Working,2025-07-03
3818,1456,4,Slow Charging,2026-03-17
3819,523,4,No Complaint,2025-10-20
3820,659,1,Slow Charging,2025-12-24
3821,939,4,Slow Charging,2026-02-17
3822,275,3,Slow Charging,2025-05-22
3823,286,5,No Complaint,2025-08-01
3824,1570,5,Slow Charging,2025-10-30
3825,598,2,Long Wait Time,2025-06-16
3826,167,2,Long Wait Time,2026-04-30
3827,1800,2,Long Wait Time,2025-08-08
3828,1581,1,Slow Charging,2026-04-02
3829,746,1,Payment Failure,2025-09-27
3830,239,1,Long Wait Time,2026-01-19
3831,1597,4,Slow Charging,2025-06-08
3832,283,5,No Complaint,2025-09-19
3833,880,3,Slow Charging,2025-12-18
3834,556,4,Slow Charging,2026-03-26
3835,980,1,Poor App Experience,2025-11-29
3836,1236,3,No Complaint,2026-01-06
3837,1659,3,Slow Charging,2026-04-22
3838,1719,5,Slow Charging,2026-01-30
3839,575,1,Port Not Working,2025-07-11
3840,1064,1,Port Not Working,2025-08-16
3841,20,3,Slow Charging,2025-05-16
3842,1221,4,Slow Charging,2026-03-08
3843,485,5,No Complaint,2026-02-26
3844,1203,3,Slow Charging,2026-03-30
3845,1751,3,Slow Charging,2026-04-19
3846,727,4,Slow Charging,2026-04-03
3847,1382,5,No Complaint,2025-12-24
3848,1689,2,Slow Charging,2025-07-24
3849,142,3,No Complaint,2025-10-27
3850,895,1,Payment Failure,2026-01-30
3851,972,2,Port Not Working,2026-04-13
3852,1119,2,Long Wait Time,2025-11-27
3853,1328,1,Port Not Working,2025-12-16
3854,1120,5,No Complaint,2025-10-24
3855,757,2,Payment Failure,2025-05-23
3856,161,2,Poor App Experience,2025-07-06
3857,884,1,Port Not Working,2026-01-18
3858,364,4,No Complaint,2025-06-23
3859,1769,5,No Complaint,2025-11-29
3860,251,4,No Complaint,2025-11-11
3861,1783,2,Slow Charging,2026-04-07
3862,1427,1,Poor App Experience,2025-07-13
3863,1774,4,No Complaint,2025-10-31
3864,1968,3,Slow Charging,2025-10-10
3865,313,4,Slow Charging,2026-01-22
3866,1265,1,Slow Charging,2026-01-14
3867,180,3,Slow Charging,2025-09-10
3868,1713,4,No Complaint,2025-05-09
3869,1220,2,Poor App Experience,2026-01-31
3870,1364,5,Slow Charging,2025-12-21
3871,1746,5,Slow Charging,2026-03-21
3872,1317,1,Payment Failure,2026-02-23
3873,693,2,Long Wait Time,2025-12-13
3874,1481,2,Payment Failure,2026-04-07
3875,230,4,No Complaint,2026-01-12
3876,309,5,No Complaint,2026-04-19
3877,643,5,No Complaint,2025-11-06
3878,1281,2,Payment Failure,2026-02-25
3879,1258,4,No Complaint,2025-12-07
3880,1628,1,Poor App Experience,2025-06-15
3881,1079,5,No Complaint,2026-04-16
3882,1144,4,No Complaint,2025-12-25
3883,398,2,Port Not Working,2026-03-05
3884,844,3,Slow Charging,2025-11-14
3885,356,2,Slow Charging,2025-11-21
3886,66,4,No Complaint,2025-06-15
3887,961,1,Slow Charging,2025-09-23
3888,249,1,Slow Charging,2025-09-15
3889,1536,3,No Complaint,2025-05-25
3890,1564,2,Payment Failure,2025-10-20
3891,1514,1,Long Wait Time,2025-10-04
3892,91,1,Long Wait Time,2025-07-08
3893,1581,5,No Complaint,2025-06-29
3894,424,1,Payment Failure,2026-04-13
3895,1645,4,No Complaint,2025-12-10
3896,1369,5,Slow Charging,2025-11-02
3897,1909,4,Slow Charging,2026-04-29
3898,263,1,Port Not Working,2025-11-30
3899,1857,5,No Complaint,2026-02-14
3900,439,5,Slow Charging,2025-09-29
3901,1338,2,Slow Charging,2025-11-16
3902,512,5,Slow Charging,2025-07-31
3903,861,4,No Complaint,2026-04-13
3904,348,1,Slow Charging,2026-01-04
3905,110,1,Port Not Working,2025-09-05
3906,150,4,No Complaint,2025-06-18
3907,133,5,No Complaint,2025-08-10
3908,1445,4,No Complaint,2025-05-06
3909,375,4,No Complaint,2025-05-30
3910,900,5,No Complaint,2025-06-02
3911,1014,5,No Complaint,2025-10-16
3912,819,3,No Complaint,2025-10-30
3913,809,2,Port Not Working,2025-11-22
3914,410,2,Port Not Working,2025-10-15
3915,1975,2,Payment Failure,2025-10-30
3916,290,3,No Complaint,2026-04-08
3917,136,3,No Complaint,2025-11-19
3918,137,5,Slow Charging,2026-03-23
3919,1455,3,Slow Charging,2025-12-06
3920,18,5,No Complaint,2026-04-02
3921,691,5,Slow Charging,2025-07-14
3922,1535,4,Slow Charging,2025-09-29
3923,782,5,Slow Charging,2025-11-19
3924,1711,1,Payment Failure,2025-06-25
3925,1632,3,No Complaint,2025-11-20
3926,1914,2,Payment Failure,2026-01-09
3927,663,1,Slow Charging,2026-01-18
3928,1791,5,No Complaint,2025-08-23
3929,812,1,Port Not Working,2026-01-10
3930,1217,4,No Complaint,2025-06-09
3931,1069,5,Slow Charging,2026-03-23
3932,1804,5,Slow Charging,2025-10-03
3933,526,4,Slow Charging,2025-11-12
3934,674,2,Port Not Working,2025-08-01
3935,1384,5,No Complaint,2026-04-12
3936,1300,4,No Complaint,2025-12-18
3937,623,2,Slow Charging,2026-05-05
3938,809,3,Slow Charging,2026-05-04
3939,943,2,Slow Charging,2026-01-07
3940,794,5,No Complaint,2025-05-16
3941,1431,1,Poor App Experience,2025-07-29
3942,719,4,No Complaint,2025-11-26
3943,1075,4,No Complaint,2025-07-31
3944,1187,1,Long Wait Time,2025-06-25
3945,621,1,Slow Charging,2026-04-11
3946,294,2,Payment Failure,2025-11-28
3947,860,5,No Complaint,2026-01-13
3948,193,3,No Complaint,2025-11-10
3949,1031,2,Long Wait Time,2025-07-08
3950,231,5,No Complaint,2025-10-26
3951,179,5,No Complaint,2026-04-14
3952,1570,4,No Complaint,2026-02-25
3953,1693,2,Long Wait Time,2025-07-23
3954,1239,1,Long Wait Time,2025-10-20
3955,1104,1,Poor App Experience,2025-12-09
3956,1380,4,Slow Charging,2025-11-04
3957,1631,5,No Complaint,2025-08-11
3958,325,5,No Complaint,2025-09-27
3959,1250,5,No Complaint,2026-02-25
3960,925,5,No Complaint,2025-07-23
3961,233,5,Slow Charging,2025-12-19
3962,1790,1,Long Wait Time,2025-07-04
3963,757,1,Slow Charging,2025-05-09
3964,537,2,Long Wait Time,2025-11-13
3965,984,5,No Complaint,2025-08-15
3966,1021,4,Slow Charging,2025-06-14
3967,988,2,Poor App Experience,2025-05-18
3968,598,1,Port Not Working,2025-05-28
3969,1626,4,Slow Charging,2026-03-11
3970,1276,5,No Complaint,2025-06-07
3971,291,4,No Complaint,2025-08-09
3972,1796,2,Slow Charging,2026-03-10
3973,340,3,No Complaint,2025-09-30
3974,398,5,No Complaint,2025-05-14
3975,1337,5,No Complaint,2025-07-01
3976,1635,1,Slow Charging,2025-09-09
3977,329,2,Poor App Experience,2026-03-29
3978,609,5,No Complaint,2025-10-21
3979,950,5,No Complaint,2026-04-08
3980,1954,2,Slow Charging,2025-05-22
3981,825,1,Long Wait Time,2026-02-18
3982,1685,1,Long Wait Time,2025-07-22
3983,320,5,No Complaint,2025-11-08
3984,1194,1,Payment Failure,2026-04-30
3985,69,3,Slow Charging,2026-04-14
3986,891,3,Slow Charging,2025-11-27
3987,1337,5,No Complaint,2025-11-28
3988,776,5,No Complaint,2025-12-26
3989,1562,2,Poor App Experience,2025-12-06
3990,1344,2,Poor App Experience,2025-05-15
3991,220,4,No Complaint,2025-09-19
3992,526,4,No Complaint,2026-04-04
3993,827,5,Slow Charging,2025-07-06
3994,331,5,No Complaint,2026-02-27
3995,878,5,No Complaint,2026-01-14
3996,1104,3,Slow Charging,2026-04-26
3997,370,2,Poor App Experience,2025-12-02
3998,1915,1,Long Wait Time,2025-07-18
3999,1968,2,Payment Failure,2026-03-13
4000,1290,5,No Complaint,2026-01-15
4001,397,4,No Complaint,2025-05-15
4002,1003,4,No Complaint,2026-04-30
4003,1562,1,Payment Failure,2025-08-13
4004,1426,5,No Complaint,2025-12-19
4005,1409,5,No Complaint,2025-11-10
4006,1254,5,No Complaint,2025-08-10
4007,929,5,No Complaint,2025-09-26
4008,701,5,No Complaint,2025-11-20
4009,836,1,Long Wait Time,2025-07-26
4010,1236,5,No Complaint,2025-11-21
4011,1987,2,Slow Charging,2026-02-27
4012,660,4,No Complaint,2026-03-31
4013,1950,5,No Complaint,2025-09-24
4014,896,4,No Complaint,2025-10-26
4015,1328,4,Slow Charging,2026-05-02
4016,844,4,No Complaint,2025-07-16
4017,791,2,Payment Failure,2025-09-30
4018,1791,2,Port Not Working,2026-03-21
4019,730,4,Slow Charging,2025-12-01
4020,1774,4,Slow Charging,2025-05-26
4021,756,1,Port Not Working,2025-10-28
4022,1634,4,No Complaint,2026-04-17
4023,45,3,Slow Charging,2025-07-14
4024,1313,2,Poor App Experience,2025-10-08
4025,95,2,Payment Failure,2025-05-31
4026,66,2,Long Wait Time,2025-06-27
4027,1576,1,Poor App Experience,2026-04-10
4028,1486,2,Slow Charging,2025-11-22
4029,309,4,No Complaint,2026-03-22
4030,1173,4,No Complaint,2025-11-28
4031,1795,1,Poor App Experience,2025-12-15
4032,997,1,Payment Failure,2025-10-19
4033,697,2,Port Not Working,2025-08-30
4034,1413,2,Long Wait Time,2025-10-28
4035,706,2,Port Not Working,2025-10-25
4036,428,2,Payment Failure,2026-05-02
4037,420,5,No Complaint,2025-12-14
4038,1979,3,No Complaint,2025-10-07
4039,519,5,Slow Charging,2026-03-13
4040,825,1,Long Wait Time,2025-07-10
4041,1104,3,Slow Charging,2026-03-02
4042,690,4,No Complaint,2026-02-07
4043,1573,5,No Complaint,2025-10-12
4044,1147,2,Payment Failure,2025-08-31
4045,1884,1,Payment Failure,2025-09-05
4046,1393,5,No Complaint,2025-06-04
4047,1301,5,Slow Charging,2025-10-18
4048,421,2,Payment Failure,2026-04-30
4049,1740,4,Slow Charging,2025-09-26
4050,1414,4,No Complaint,2026-01-24
4051,90,5,No Complaint,2025-05-24
4052,322,4,No Complaint,2025-09-14
4053,1016,2,Port Not Working,2025-08-12
4054,219,1,Slow Charging,2026-02-15
4055,1859,1,Slow Charging,2025-12-22
4056,624,1,Port Not Working,2025-10-04
4057,1602,2,Slow Charging,2025-09-15
4058,701,1,Long Wait Time,2025-07-04
4059,1444,4,Slow Charging,2025-11-21
4060,1595,1,Long Wait Time,2026-04-10
4061,818,4,No Complaint,2025-12-11
4062,558,3,No Complaint,2026-01-21
4063,193,3,No Complaint,2025-06-21
4064,145,2,Payment Failure,2025-11-05
4065,1604,4,No Complaint,2026-03-27
4066,570,5,Slow Charging,2025-05-14
4067,768,1,Port Not Working,2026-04-17
4068,1640,1,Slow Charging,2025-06-16
4069,1116,2,Port Not Working,2026-04-03
4070,249,2,Long Wait Time,2026-03-11
4071,700,4,Slow Charging,2025-06-03
4072,1917,2,Slow Charging,2025-08-15
4073,1450,3,Slow Charging,2026-01-19
4074,1455,5,Slow Charging,2026-03-15
4075,350,2,Poor App Experience,2025-07-21
4076,1190,2,Long Wait Time,2025-06-17
4077,332,1,Slow Charging,2025-08-13
4078,1512,3,No Complaint,2025-06-20
4079,338,1,Port Not Working,2025-11-27
4080,210,1,Slow Charging,2025-09-10
4081,1126,5,No Complaint,2025-09-07
4082,1323,3,No Complaint,2025-11-23
4083,3,2,Port Not Working,2026-05-01
4084,1207,2,Long Wait Time,2025-08-25
4085,701,3,No Complaint,2025-07-18
4086,1429,4,No Complaint,2025-05-23
4087,1793,4,No Complaint,2026-02-08
4088,1776,5,Slow Charging,2025-10-17
4089,1563,1,Payment Failure,2026-03-11
4090,232,2,Slow Charging,2025-11-01
4091,298,4,Slow Charging,2025-11-27
4092,903,1,Port Not Working,2025-05-16
4093,337,5,No Complaint,2025-11-15
4094,510,4,No Complaint,2025-07-06
4095,803,2,Long Wait Time,2025-06-09
4096,613,1,Slow Charging,2025-12-28
4097,337,1,Poor App Experience,2025-06-05
4098,392,4,No Complaint,2026-03-10
4099,930,2,Poor App Experience,2025-12-03
4100,66,3,No Complaint,2025-10-26
4101,1843,2,Long Wait Time,2026-05-01
4102,485,3,No Complaint,2026-02-10
4103,755,1,Long Wait Time,2025-12-16
4104,609,5,No Complaint,2026-05-05
4105,1138,5,No Complaint,2025-07-18
4106,1307,4,Slow Charging,2026-02-19
4107,408,4,No Complaint,2026-02-20
4108,438,5,No Complaint,2025-08-05
4109,145,2,Port Not Working,2026-01-26
4110,691,3,No Complaint,2026-02-08
4111,352,1,Poor App Experience,2026-01-03
4112,1828,3,No Complaint,2025-10-18
4113,1912,1,Poor App Experience,2025-12-24
4114,1835,2,Payment Failure,2025-10-08
4115,303,3,No Complaint,2026-01-26
4116,1336,5,No Complaint,2025-07-27
4117,1739,5,No Complaint,2025-11-03
4118,968,5,Slow Charging,2025-11-13
4119,697,1,Poor App Experience,2025-10-22
4120,429,2,Port Not Working,2025-09-28
4121,378,4,Slow Charging,2026-05-01
4122,363,4,No Complaint,2025-09-24
4123,1152,2,Payment Failure,2026-02-23
4124,1181,3,No Complaint,2026-04-04
4125,1840,4,No Complaint,2025-09-14
4126,319,3,No Complaint,2025-08-19
4127,1086,5,Slow Charging,2025-11-09
4128,676,2,Payment Failure,2025-12-28
4129,1292,4,No Complaint,2025-05-11
4130,914,5,Slow Charging,2025-10-13
4131,844,3,No Complaint,2025-07-13
4132,1076,3,No Complaint,2026-01-14
4133,429,4,Slow Charging,2025-10-31
4134,414,5,No Complaint,2025-06-14
4135,981,2,Payment Failure,2025-05-30
4136,1882,4,No Complaint,2025-08-24
4137,464,1,Payment Failure,2026-04-23
4138,1047,3,No Complaint,2025-05-22
4139,762,2,Slow Charging,2025-08-19
4140,1075,1,Port Not Working,2026-01-14
4141,1383,5,No Complaint,2025-05-20
4142,1380,3,No Complaint,2025-06-27
4143,1705,3,No Complaint,2025-07-07
4144,1574,5,Slow Charging,2026-03-19
4145,919,4,No Complaint,2026-02-28
4146,16,3,Slow Charging,2025-10-19
4147,666,5,Slow Charging,2026-01-02
4148,1255,3,No Complaint,2025-07-14
4149,921,5,No Complaint,2025-11-18
4150,1849,1,Port Not Working,2025-09-05
4151,1444,5,No Complaint,2025-07-20
4152,371,3,No Complaint,2026-03-23
4153,1311,1,Port Not Working,2025-11-30
4154,236,1,Poor App Experience,2025-12-12
4155,1606,1,Port Not Working,2026-04-11
4156,1847,4,Slow Charging,2026-03-02
4157,1531,5,No Complaint,2025-08-17
4158,1708,3,Slow Charging,2026-01-13
4159,1497,4,No Complaint,2026-04-19
4160,667,4,Slow Charging,2026-01-19
4161,1051,5,Slow Charging,2026-01-08
4162,620,5,Slow Charging,2025-11-27
4163,154,5,No Complaint,2026-03-01
4164,764,3,No Complaint,2025-08-30
4165,910,5,No Complaint,2026-04-16
4166,60,1,Payment Failure,2025-10-14
4167,1366,5,Slow Charging,2025-12-11
4168,565,2,Port Not Working,2025-06-19
4169,1264,2,Port Not Working,2025-11-30
4170,1467,1,Slow Charging,2025-11-23
4171,641,3,Slow Charging,2025-10-15
4172,720,3,No Complaint,2025-06-28
4173,241,1,Port Not Working,2026-04-08
4174,1717,2,Poor App Experience,2025-08-11
4175,58,3,No Complaint,2026-02-04
4176,1244,1,Port Not Working,2026-05-05
4177,1883,3,No Complaint,2025-05-19
4178,1691,5,Slow Charging,2026-02-10
4179,491,5,Slow Charging,2025-10-15
4180,983,3,No Complaint,2025-08-28
4181,589,1,Slow Charging,2025-06-13
4182,719,1,Long Wait Time,2025-07-02
4183,1859,2,Poor App Experience,2025-07-20
4184,1256,2,Payment Failure,2025-12-22
4185,497,4,Slow Charging,2026-02-17
4186,99,2,Long Wait Time,2025-08-17
4187,1940,2,Port Not Working,2025-07-16
4188,1022,3,No Complaint,2025-08-04
4189,1807,2,Port Not Working,2026-01-11
4190,1745,1,Payment Failure,2026-01-22
4191,1127,4,No Complaint,2025-11-13
4192,802,1,Poor App Experience,2025-11-12
4193,1430,1,Slow Charging,2025-09-05
4194,730,1,Long Wait Time,2026-03-27
4195,1593,5,No Complaint,2026-05-01
4196,1660,2,Poor App Experience,2025-11-14
4197,601,4,No Complaint,2025-05-28
4198,1444,4,Slow Charging,2025-12-02
4199,44,2,Slow Charging,2025-09-06
4200,1504,1,Slow Charging,2026-03-07
4201,875,3,No Complaint,2025-09-05
4202,503,2,Port Not Working,2025-10-30
4203,147,2,Port Not Working,2025-10-06
4204,943,5,No Complaint,2025-11-21
4205,1601,4,Slow Charging,2025-05-16
4206,1220,1,Port Not Working,2025-07-05
4207,210,2,Port Not Working,2025-07-13
4208,1122,2,Long Wait Time,2025-11-28
4209,1610,2,Payment Failure,2025-10-12
4210,571,2,Poor App Experience,2025-09-09
4211,901,1,Slow Charging,2026-04-11
4212,55,2,Long Wait Time,2026-01-26
4213,397,4,Slow Charging,2026-01-26
4214,1569,5,No Complaint,2025-07-30
4215,1061,3,No Complaint,2025-08-16
4216,1206,1,Payment Failure,2025-06-20
4217,969,4,No Complaint,2025-11-22
4218,1366,4,No Complaint,2025-07-07
4219,1995,2,Port Not Working,2026-03-28
4220,1295,1,Long Wait Time,2026-02-13
4221,1587,2,Long Wait Time,2025-12-22
4222,1353,1,Long Wait Time,2025-05-23
4223,62,3,Slow Charging,2025-06-30
4224,1665,5,Slow Charging,2026-02-13
4225,1931,5,Slow Charging,2025-10-28
4226,1522,2,Port Not Working,2025-05-09
4227,834,2,Port Not Working,2026-04-24
4228,1727,3,No Complaint,2025-12-28
4229,1769,5,No Complaint,2026-03-13
4230,1116,3,No Complaint,2026-01-08
4231,413,3,No Complaint,2025-12-22
4232,1503,5,Slow Charging,2025-08-19
4233,891,3,No Complaint,2025-11-16
4234,934,4,No Complaint,2025-08-20
4235,432,4,No Complaint,2025-12-18
4236,467,3,No Complaint,2026-04-19
4237,747,5,No Complaint,2025-08-17
4238,1548,2,Long Wait Time,2025-11-20
4239,137,3,Slow Charging,2025-07-30
4240,65,5,Slow Charging,2025-10-19
4241,1623,3,Slow Charging,2026-01-19
4242,1054,4,No Complaint,2025-10-02
4243,50,5,No Complaint,2025-09-02
4244,69,2,Long Wait Time,2025-06-18
4245,1599,1,Long Wait Time,2026-03-31
4246,535,2,Port Not Working,2025-08-01
4247,1354,4,No Complaint,2026-04-05
4248,117,3,No Complaint,2025-05-10
4249,669,5,Slow Charging,2025-10-13
4250,81,4,No Complaint,2025-09-10
4251,381,4,Slow Charging,2025-08-18
4252,520,1,Payment Failure,2026-01-28
4253,1719,3,No Complaint,2026-03-08
4254,1243,3,No Complaint,2026-01-15
4255,217,4,No Complaint,2025-06-20
4256,981,5,No Complaint,2025-12-16
4257,1034,3,No Complaint,2026-03-24
4258,1922,4,No Complaint,2025-08-15
4259,102,2,Payment Failure,2025-12-20
4260,574,2,Poor App Experience,2025-12-29
4261,1119,3,No Complaint,2026-01-31
4262,699,1,Poor App Experience,2025-11-19
4263,138,2,Poor App Experience,2025-07-19
4264,501,2,Payment Failure,2025-08-14
4265,1911,5,Slow Charging,2025-05-08
4266,1680,2,Long Wait Time,2025-06-18
4267,219,1,Payment Failure,2025-12-20
4268,1231,1,Long Wait Time,2025-06-19
4269,1086,3,No Complaint,2026-03-12
4270,1743,2,Poor App Experience,2025-10-14
4271,1385,3,Slow Charging,2025-11-19
4272,1238,1,Poor App Experience,2025-10-29
4273,652,4,No Complaint,2025-09-25
4274,1346,2,Long Wait Time,2025-11-06
4275,336,3,Slow Charging,2025-12-02
4276,281,4,Slow Charging,2025-12-20
4277,715,1,Payment Failure,2025-12-24
4278,1209,1,Slow Charging,2026-04-09
4279,1031,4,Slow Charging,2025-09-12
4280,144,1,Long Wait Time,2026-04-20
4281,301,4,Slow Charging,2025-06-23
4282,1870,1,Poor App Experience,2026-04-30
4283,75,4,No Complaint,2025-06-30
4284,1789,4,Slow Charging,2025-06-15
4285,317,3,Slow Charging,2025-09-14
4286,925,2,Long Wait Time,2025-10-24
4287,1349,2,Payment Failure,2025-07-25
4288,262,3,No Complaint,2025-09-26
4289,1406,1,Slow Charging,2026-03-23
4290,516,2,Poor App Experience,2025-10-28
4291,1713,5,No Complaint,2025-08-17
4292,397,3,No Complaint,2025-07-12
4293,1919,1,Poor App Experience,2026-01-08
4294,563,5,Slow Charging,2025-10-28
4295,1547,5,No Complaint,2025-05-27
4296,1432,4,Slow Charging,2026-04-23
4297,135,1,Port Not Working,2025-09-20
4298,1638,4,No Complaint,2026-03-14
4299,176,1,Slow Charging,2026-03-20
4300,1477,3,No Complaint,2026-02-02
4301,420,1,Long Wait Time,2025-07-22
4302,523,5,Slow Charging,2026-04-29
4303,693,4,No Complaint,2025-06-09
4304,571,5,Slow Charging,2025-08-05
4305,821,3,No Complaint,2026-01-07
4306,1440,2,Long Wait Time,2026-04-19
4307,325,1,Payment Failure,2025-06-04
4308,1099,1,Port Not Working,2025-10-27
4309,1905,1,Long Wait Time,2025-10-20
4310,1679,4,Slow Charging,2026-02-28
4311,399,4,No Complaint,2025-10-29
4312,1580,5,No Complaint,2025-08-07
4313,461,2,Payment Failure,2026-01-05
4314,1749,3,No Complaint,2025-08-02
4315,1624,1,Long Wait Time,2025-09-27
4316,1534,1,Slow Charging,2025-12-24
4317,898,2,Payment Failure,2026-01-11
4318,103,4,Slow Charging,2026-03-23
4319,1479,3,No Complaint,2026-01-19
4320,103,2,Poor App Experience,2025-11-13
4321,1610,2,Slow Charging,2025-11-15
4322,1701,5,Slow Charging,2025-07-16
4323,1161,1,Slow Charging,2025-05-15
4324,274,2,Port Not Working,2025-05-11
4325,1115,5,Slow Charging,2026-03-21
4326,1005,1,Poor App Experience,2026-03-28
4327,341,4,No Complaint,2025-09-25
4328,1754,2,Long Wait Time,2025-05-26
4329,1903,1,Poor App Experience,2025-12-19
4330,1928,1,Payment Failure,2025-06-10
4331,1704,3,No Complaint,2026-03-13
4332,1819,5,No Complaint,2025-09-03
4333,1868,1,Port Not Working,2026-04-15
4334,558,5,Slow Charging,2025-12-30
4335,1612,5,No Complaint,2025-12-30
4336,1363,4,No Complaint,2026-02-07
4337,1692,1,Payment Failure,2026-04-08
4338,795,5,No Complaint,2026-02-01
4339,815,2,Payment Failure,2026-01-17
4340,1606,2,Port Not Working,2026-02-12
4341,522,4,No Complaint,2026-02-02
4342,619,2,Payment Failure,2025-07-26
4343,1734,4,Slow Charging,2026-02-09
4344,105,2,Slow Charging,2025-09-21
4345,966,4,No Complaint,2025-09-07
4346,276,2,Long Wait Time,2025-09-18
4347,1165,3,No Complaint,2026-02-03
4348,195,4,No Complaint,2025-09-17
4349,1830,3,No Complaint,2025-08-04
4350,801,5,No Complaint,2026-01-13
4351,1962,1,Payment Failure,2025-07-17
4352,1658,2,Port Not Working,2025-05-30
4353,1497,4,Slow Charging,2026-05-03
4354,470,1,Payment Failure,2025-09-05
4355,349,2,Poor App Experience,2026-04-12
4356,452,1,Slow Charging,2026-05-01
4357,1226,1,Long Wait Time,2025-05-30
4358,1610,5,Slow Charging,2025-07-24
4359,422,5,Slow Charging,2025-05-17
4360,1630,5,No Complaint,2025-09-08
4361,995,1,Payment Failure,2025-12-10
4362,458,3,No Complaint,2025-05-07
4363,1130,3,No Complaint,2025-09-29
4364,1853,5,No Complaint,2026-04-22
4365,632,1,Poor App Experience,2025-09-29
4366,1399,4,Slow Charging,2026-02-22
4367,1034,2,Poor App Experience,2026-05-02
4368,228,2,Long Wait Time,2025-10-21
4369,258,1,Port Not Working,2026-02-14
4370,954,2,Poor App Experience,2025-10-22
4371,848,1,Long Wait Time,2026-02-18
4372,1057,3,Slow Charging,2026-04-06
4373,1392,4,Slow Charging,2025-07-10
4374,1713,5,Slow Charging,2025-08-15
4375,1323,2,Slow Charging,2025-07-11
4376,1579,4,No Complaint,2025-06-26
4377,1655,2,Long Wait Time,2025-11-08
4378,431,2,Payment Failure,2025-08-26
4379,1260,3,No Complaint,2025-10-10
4380,1537,4,No Complaint,2025-10-28
4381,356,3,No Complaint,2025-08-06
4382,844,4,Slow Charging,2025-07-10
4383,1956,3,Slow Charging,2025-11-26
4384,1012,4,No Complaint,2025-12-19
4385,857,3,No Complaint,2025-12-18
4386,174,5,Slow Charging,2025-10-22
4387,1652,1,Slow Charging,2026-03-25
4388,1154,3,No Complaint,2025-05-12
4389,183,5,No Complaint,2026-02-17
4390,1659,5,Slow Charging,2025-09-09
4391,1866,3,No Complaint,2025-07-19
4392,1173,2,Poor App Experience,2025-07-15
4393,1994,2,Long Wait Time,2025-10-05
4394,1924,4,No Complaint,2025-10-14
4395,1731,1,Long Wait Time,2025-05-12
4396,837,5,No Complaint,2026-05-01
4397,1145,1,Payment Failure,2025-06-01
4398,1359,5,No Complaint,2026-02-06
4399,435,1,Poor App Experience,2025-05-07
4400,416,5,No Complaint,2025-06-22
4401,490,3,Slow Charging,2026-03-23
4402,1514,5,Slow Charging,2025-06-23
4403,479,4,No Complaint,2025-10-31
4404,496,3,No Complaint,2025-10-16
4405,700,5,No Complaint,2026-02-04
4406,1327,5,No Complaint,2026-02-15
4407,723,4,No Complaint,2026-01-04
4408,1270,2,Payment Failure,2026-03-19
4409,626,3,No Complaint,2025-06-17
4410,730,3,No Complaint,2025-12-14
4411,1481,2,Port Not Working,2025-11-24
4412,1769,2,Long Wait Time,2025-11-27
4413,1564,2,Slow Charging,2025-12-23
4414,1700,5,Slow Charging,2025-06-01
4415,828,4,Slow Charging,2026-03-27
4416,23,1,Slow Charging,2025-11-07
4417,662,3,No Complaint,2025-09-19
4418,1074,3,Slow Charging,2025-11-09
4419,230,2,Long Wait Time,2026-04-19
4420,1428,5,No Complaint,2025-06-28
4421,1646,4,No Complaint,2025-10-05
4422,256,4,No Complaint,2026-04-13
4423,1520,2,Long Wait Time,2025-10-14
4424,510,2,Poor App Experience,2025-05-23
4425,1982,2,Long Wait Time,2025-06-22
4426,1724,1,Poor App Experience,2025-10-06
4427,1635,1,Port Not Working,2026-02-21
4428,1201,5,No Complaint,2026-04-03
4429,288,3,No Complaint,2026-01-17
4430,1330,3,Slow Charging,2025-09-26
4431,1215,5,No Complaint,2025-11-25
4432,1071,2,Long Wait Time,2025-06-05
4433,128,5,No Complaint,2026-02-21
4434,137,1,Poor App Experience,2026-04-02
4435,764,2,Slow Charging,2025-12-09
4436,1642,2,Long Wait Time,2025-09-26
4437,1753,1,Slow Charging,2026-01-27
4438,101,5,Slow Charging,2025-10-21
4439,1833,3,No Complaint,2026-04-10
